review_id,date,year,month,quarter,company,category,rating,review_text,true_sentiment,primary_topic,all_topics,is_priority,priority_signals,word_count,char_count
REV01761,2022-07-25,2022,7,Q3,Cult Beauty,Health & Beauty,5,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV01762,2022-10-12,2022,10,Q4,Ebuyer,Electronics,3,Reasonably satisfied. Delivery was a day late but item is decent quality for the price paid.,neutral,delivery,delivery|quality|price_value,False,,16,92
REV01763,2023-05-25,2023,5,Q2,Scan Computers,Electronics,5,"Absolutely love this product. Easy to order, great communication, arrived perfectly packaged. Thank you.",positive,delivery,delivery|packaging,False,,14,104
REV01764,2023-01-20,2023,1,Q1,Robert Dyas,Home & Kitchen,2,Waited four weeks for item that never arrived. Tracking not updated. Phone line goes to voicemail. Terrible.,negative,delivery,delivery|customer_service,False,,17,108
REV01765,2023-10-29,2023,10,Q4,AO.com,Electronics,4,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV01766,2024-03-30,2024,3,Q1,GO Outdoors,Sports & Outdoors,5,"Excellent in every way. Quick despatch, secure packaging, perfect item. Have already recommended to friends.",positive,packaging,packaging,False,,15,108
REV01767,2024-09-02,2024,9,Q3,Halfords,Sports & Outdoors,5,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV01768,2023-08-25,2023,8,Q3,Decathlon UK,Sports & Outdoors,3,Reasonably satisfied. Delivery was a day late but item is decent quality for the price paid.,neutral,delivery,delivery|quality|price_value,False,,16,92
REV01769,2024-12-01,2024,12,Q4,WHSmith,Books & Media,3,Average product. Works fine but nothing remarkable. Delivery was on time. Would probably buy again.,neutral,delivery,delivery,False,,15,99
REV01770,2022-06-28,2022,6,Q2,Foyles,Books & Media,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01771,2022-08-25,2022,8,Q3,Argos,Home & Kitchen,2,Worst online shopping experience of my life. Wrong item sent twice and customer service is completely useless.,negative,customer_service,customer_service,False,,17,110
REV01772,2022-12-16,2022,12,Q4,Cult Beauty,Health & Beauty,4,"Arrived quickly, well packaged, exactly as described. Customer service was also very helpful and friendly.",positive,delivery,delivery|customer_service|product_accuracy|packaging,False,,15,106
REV01773,2022-11-25,2022,11,Q4,Decathlon UK,Sports & Outdoors,4,"Excellent product, great price, speedy delivery. Everything you could want from an online retailer.",positive,delivery,delivery|price_value,False,,14,99
REV01774,2023-06-12,2023,6,Q2,Robert Dyas,Home & Kitchen,1,DATA BREACH: My personal and payment data appears to have been compromised. Taking legal action immediately. This is completely unacceptable.,negative,general,general,True,legal_threat|data_privacy,20,141
REV01775,2022-10-06,2022,10,Q4,GO Outdoors,Sports & Outdoors,3,Decent enough for the price. Not quite what I expected from the description but it does the job.,neutral,price_value,price_value,False,,18,96
REV01776,2022-05-13,2022,5,Q2,Book Depository,Books & Media,4,"Wonderful product, exactly as advertised. Delivered ahead of schedule. Customer service top notch.",positive,customer_service,customer_service|product_accuracy,False,,13,98
REV01777,2024-06-13,2024,6,Q2,Wiggle,Sports & Outdoors,5,Fantastic buy. The item is perfect and arrived well before the estimated delivery date. Very impressed.,positive,delivery,delivery,False,,16,103
REV01778,2022-06-29,2022,6,Q2,Next,Clothing & Fashion,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01779,2022-08-26,2022,8,Q3,TechDirect UK,Electronics,4,"Ordered on Monday, arrived Tuesday. Perfect condition, exactly as described. Couldn't ask for more.",positive,delivery,delivery|product_accuracy,False,,14,99
REV01780,2022-01-04,2022,1,Q1,Amazon UK,Books & Media,5,"Wonderful product, exactly as advertised. Delivered ahead of schedule. Customer service top notch.",positive,customer_service,customer_service|product_accuracy,False,,13,98
REV01781,2024-03-05,2024,3,Q1,Dunelm,Home & Kitchen,1,"Appalling. Order cancelled without notice, refund took three weeks, no apology whatsoever. Stay away.",negative,delivery,delivery|returns_refunds,False,,14,101
REV01782,2024-11-30,2024,11,Q4,LookFantastic,Health & Beauty,1,FRAUD: Never received item worth £450. Tracking shows delivered but nothing arrived. Police report filed. This is completely unacceptable.,negative,delivery,delivery|price_value,True,legal_threat|fraud_scam,19,138
REV01783,2024-03-20,2024,3,Q1,Halfords,Sports & Outdoors,1,Shocking quality. Fell apart immediately. Photos on the listing are clearly misleading. Not fit for purpose.,negative,quality,quality|product_accuracy,True,safety_hazard,16,108
REV01784,2023-08-31,2023,8,Q3,Scan Computers,Electronics,1,Absolutely furious. Product completely different to what was advertised. Refused to accept the return. Awful.,negative,returns_refunds,returns_refunds|product_accuracy,False,,15,109
REV01785,2022-10-29,2022,10,Q4,Boohoo,Clothing & Fashion,3,It's okay. Expected slightly better quality based on the photos but it is acceptable for everyday use.,neutral,quality,quality|product_accuracy,False,,17,102
REV01786,2023-10-18,2023,10,Q4,Amazon UK,Books & Media,5,Fantastic quality for the price. Delivery was super fast and packaging was excellent. Five stars from me.,positive,delivery,delivery|quality|price_value|packaging,False,,17,105
REV01787,2023-07-15,2023,7,Q3,Argos,Home & Kitchen,3,Decent enough for the price. Not quite what I expected from the description but it does the job.,neutral,price_value,price_value,False,,18,96
REV01788,2023-08-20,2023,8,Q3,Halfords,Sports & Outdoors,2,Do not order from here. My parcel was lost and they refused to refund me without raising a formal dispute.,negative,delivery,delivery|returns_refunds,False,,20,106
REV01789,2023-03-08,2023,3,Q1,GO Outdoors,Sports & Outdoors,4,"Wonderful product, exactly as advertised. Delivered ahead of schedule. Customer service top notch.",positive,customer_service,customer_service|product_accuracy,False,,13,98
REV01790,2022-04-18,2022,4,Q2,Sports Direct,Sports & Outdoors,3,Standard experience. Item is acceptable. Would have given five stars if delivery had been quicker.,neutral,delivery,delivery,False,,15,98
REV01791,2023-09-05,2023,9,Q3,Boohoo,Clothing & Fashion,3,Reasonably satisfied. Delivery was a day late but item is decent quality for the price paid.,neutral,delivery,delivery|quality|price_value,False,,16,92
REV01792,2023-11-23,2023,11,Q4,Sports Direct,Sports & Outdoors,5,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV01793,2022-05-28,2022,5,Q2,Superdrug,Health & Beauty,5,Fantastic buy. The item is perfect and arrived well before the estimated delivery date. Very impressed.,positive,delivery,delivery,False,,16,103
REV01794,2024-03-17,2024,3,Q1,Amazon UK,Books & Media,5,Exceptional service from start to finish. The product exceeded my expectations completely. Highly recommended.,positive,customer_service,customer_service,False,,14,110
REV01795,2023-09-15,2023,9,Q3,Currys,Electronics,4,"Ordered on Monday, arrived Tuesday. Perfect condition, exactly as described. Couldn't ask for more.",positive,delivery,delivery|product_accuracy,False,,14,99
REV01796,2024-09-15,2024,9,Q3,Holland & Barrett,Health & Beauty,2,Complete rubbish. Nothing like the description. Cheap materials and it stopped working after two days.,negative,delivery,delivery|quality|product_accuracy|price_value,False,,15,102
REV01797,2022-01-19,2022,1,Q1,IKEA UK,Home & Kitchen,4,Exceptional service from start to finish. The product exceeded my expectations completely. Highly recommended.,positive,customer_service,customer_service,False,,14,110
REV01798,2024-05-24,2024,5,Q2,Argos,Home & Kitchen,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01799,2024-08-28,2024,8,Q3,Sports Direct,Sports & Outdoors,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01800,2024-06-07,2024,6,Q2,ASOS,Clothing & Fashion,5,"Absolutely love this product. Easy to order, great communication, arrived perfectly packaged. Thank you.",positive,delivery,delivery|packaging,False,,14,104
REV01801,2023-05-09,2023,5,Q2,Boohoo,Clothing & Fashion,4,Fantastic quality for the price. Delivery was super fast and packaging was excellent. Five stars from me.,positive,delivery,delivery|quality|price_value|packaging,False,,17,105
REV01802,2024-02-08,2024,2,Q1,Superdrug,Health & Beauty,4,"Excellent in every way. Quick despatch, secure packaging, perfect item. Have already recommended to friends.",positive,packaging,packaging,False,,15,108
REV01803,2023-07-18,2023,7,Q3,Decathlon UK,Sports & Outdoors,1,HEALTH RISK: Food supplement contained undisclosed allergen. Anaphylactic reaction. Solicitor instructed. Avoid this company.,negative,safety,safety,True,health_risk|legal_threat,14,125
REV01804,2022-08-27,2022,8,Q3,GO Outdoors,Sports & Outdoors,4,"Absolutely brilliant product, arrived next day and works perfectly. Would definitely recommend to anyone.",positive,delivery,delivery,True,health_risk,14,105
REV01805,2022-02-17,2022,2,Q1,TechDirect UK,Electronics,1,Complete con. Item looks nothing like pictures. Cheap knock-off quality. Refused refund citing wear and tear.,negative,returns_refunds,returns_refunds|quality|product_accuracy|price_value,False,,16,109
REV01806,2022-07-13,2022,7,Q3,Foyles,Books & Media,1,Waited four weeks for item that never arrived. Tracking not updated. Phone line goes to voicemail. Terrible.,negative,delivery,delivery|customer_service,False,,17,108
REV01807,2023-09-04,2023,9,Q3,WHSmith,Books & Media,5,"Five star experience. Product is exactly as shown, delivery was free and very fast. Would recommend.",positive,delivery,delivery|product_accuracy,False,,16,100
REV01808,2023-01-14,2023,1,Q1,WHSmith,Books & Media,4,"Wonderful product, exactly as advertised. Delivered ahead of schedule. Customer service top notch.",positive,customer_service,customer_service|product_accuracy,False,,13,98
REV01809,2024-12-21,2024,12,Q4,Boots,Health & Beauty,5,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV01810,2023-03-01,2023,3,Q1,Boots,Health & Beauty,1,"Shockingly bad. Received someone else's order, took two weeks to fix, still waiting for correct item.",negative,delivery,delivery,True,safety_hazard|health_risk,16,101
REV01811,2022-01-11,2022,1,Q1,Decathlon UK,Sports & Outdoors,4,"Excellent in every way. Quick despatch, secure packaging, perfect item. Have already recommended to friends.",positive,packaging,packaging,False,,15,108
REV01812,2022-09-21,2022,9,Q3,Book Depository,Books & Media,4,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01813,2022-06-29,2022,6,Q2,WHSmith,Books & Media,3,Average product. Works fine but nothing remarkable. Delivery was on time. Would probably buy again.,neutral,delivery,delivery,False,,15,99
REV01814,2022-09-13,2022,9,Q3,Amazon UK,Books & Media,1,URGENT: Product is a safety hazard. It sparked and almost caused a fire. This needs immediate recall. I have documented everything.,negative,safety,safety,True,safety_hazard,21,131
REV01815,2024-05-16,2024,5,Q2,Amazon UK,Books & Media,4,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV01816,2024-11-29,2024,11,Q4,Decathlon UK,Sports & Outdoors,4,"Really happy with this purchase. Great value, fast delivery and excellent build quality throughout.",positive,delivery,delivery|quality|price_value,False,,14,99
REV01817,2023-10-03,2023,10,Q4,Argos,Home & Kitchen,2,Complete rubbish. Nothing like the description. Cheap materials and it stopped working after two days.,negative,delivery,delivery|quality|product_accuracy|price_value,False,,15,102
REV01818,2022-07-22,2022,7,Q3,Amazon UK,Books & Media,1,"Appalling. Order cancelled without notice, refund took three weeks, no apology whatsoever. Stay away.",negative,delivery,delivery|returns_refunds,False,,14,101
REV01819,2022-10-18,2022,10,Q4,Decathlon UK,Sports & Outdoors,4,Fantastic quality for the price. Delivery was super fast and packaging was excellent. Five stars from me.,positive,delivery,delivery|quality|price_value|packaging,False,,17,105
